time,mid_open,mid_high,mid_low,mid_close,bid_open,bid_close,ask_open,ask_close,spread,volume
2021-04-05 05:00:00+00:00,1.38272,1.38687,1.38132,1.38618,1.38264,1.38611,1.38281,1.38626,0.0001500000000000945,3661
2021-04-05 09:00:00+00:00,1.38616,1.38802,1.38534,1.38770,1.38608,1.38763,1.38623,1.38777,0.000140000000000029,3279
2021-04-05 13:00:00+00:00,1.38772,1.39136,1.38734,1.39024,1.38765,1.39016,1.38780,1.39032,0.00015999999999993797,4611
2021-04-05 17:00:00+00:00,1.39028,1.39076,1.38994,1.39015,1.39020,1.38985,1.39035,1.39045,0.0005999999999999339,1859
2021-04-05 21:00:00+00:00,1.38996,1.39156,1.38978,1.39034,1.38966,1.39025,1.39026,1.39042,0.00017000000000000348,1291
2021-04-06 01:00:00+00:00,1.39031,1.39082,1.38897,1.39058,1.39023,1.39049,1.39039,1.39066,0.00017000000000000348,2339
2021-04-06 05:00:00+00:00,1.39056,1.39188,1.38389,1.38545,1.39047,1.38537,1.39064,1.38553,0.00015999999999993797,7365
2021-04-06 09:00:00+00:00,1.38543,1.38589,1.38178,1.38402,1.38536,1.38394,1.38550,1.38409,0.0001500000000000945,7687
2021-04-06 13:00:00+00:00,1.38404,1.38663,1.38198,1.38218,1.38398,1.38212,1.38411,1.38225,0.00012999999999996348,6773
2021-04-06 17:00:00+00:00,1.38216,1.38346,1.38022,1.38246,1.38209,1.38216,1.38223,1.38276,0.0005999999999999339,3701
2021-04-06 21:00:00+00:00,1.38222,1.38349,1.38200,1.38338,1.38192,1.38329,1.38252,1.38346,0.00017000000000000348,1435
2021-04-07 01:00:00+00:00,1.38340,1.38400,1.38200,1.38306,1.38332,1.38296,1.38347,1.38316,0.00019999999999997797,2758
2021-04-07 05:00:00+00:00,1.38308,1.38318,1.37726,1.38308,1.38299,1.38301,1.38317,1.38314,0.00012999999999996348,9159
2021-04-07 09:00:00+00:00,1.38304,1.38380,1.37560,1.37614,1.38297,1.37606,1.38312,1.37622,0.00015999999999993797,8133
2021-04-07 13:00:00+00:00,1.37612,1.37944,1.37285,1.37422,1.37604,1.37415,1.37619,1.37430,0.0001500000000000945,10161
2021-04-07 17:00:00+00:00,1.37418,1.37494,1.37246,1.37370,1.37410,1.37340,1.37425,1.37400,0.000600000000000156,3567
2021-04-07 21:00:00+00:00,1.37370,1.37445,1.37328,1.37400,1.37340,1.37391,1.37400,1.37409,0.000180000000000069,1241
2021-04-08 01:00:00+00:00,1.37402,1.37632,1.37325,1.37592,1.37393,1.37584,1.37412,1.37601,0.00017000000000000348,1804
2021-04-08 05:00:00+00:00,1.37596,1.37826,1.37184,1.37263,1.37588,1.37255,1.37604,1.37271,0.00016000000000016001,5464
2021-04-08 09:00:00+00:00,1.37260,1.37737,1.37252,1.37674,1.37253,1.37666,1.37267,1.37681,0.0001500000000000945,6650
2021-04-08 13:00:00+00:00,1.37676,1.37700,1.37228,1.37403,1.37669,1.37397,1.37683,1.37409,0.00012000000000012001,8743
2021-04-08 17:00:00+00:00,1.37398,1.37463,1.37278,1.37346,1.37392,1.37316,1.37405,1.37376,0.000600000000000156,2890
2021-04-08 21:00:00+00:00,1.37346,1.37501,1.37224,1.37486,1.37316,1.37478,1.37376,1.37494,0.00016000000000016001,1287
2021-04-09 01:00:00+00:00,1.37488,1.37508,1.37292,1.37336,1.37480,1.37328,1.37496,1.37344,0.00015999999999993797,2127
